,Unnamed: 0,Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
138,,C45,Mesothelioma,Females,1.3,,1.3,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.3,u,0.3,u,0.9,u,1.7,,3.3,,6.3,,6.8,,7.2,,7,,4.1,u
139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,C46,Kaposi's sarcoma,Males,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
141,,C46,Kaposi's sarcoma,Females,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,C47,Malignant neoplasm of peripheral nerves and autonomic nervous system,Males,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
144,,C47,Malignant neoplasm of peripheral nerves and autonomic nervous system,Females,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,C48,Malignant neoplasm of retroperitoneum and peritoneum,Males,0.2,,0.2,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,0.2,u,,u,0.5,u,0.6,u,1.2,u,0.9,u,,u,,u
147,,C48,Malignant neoplasm of retroperitoneum and peritoneum,Females,1.5,,1.4,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.6,u,1.5,,2.1,,4.2,,5.4,,8.5,,7.8,,7.6,,4.4,u
148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,C49,Malignant neoplasm of other connective and soft tissue,Males,1.8,,1.5,,,u,,u,,u,,u,0.2,u,0.4,u,0.3,u,0.3,u,0.7,u,1,u,0.8,u,1,,1.4,,1.9,,3.7,,4,,5.6,,7.7,,13.3,,20.4,
150,,C49,Malignant neoplasm of other connective and soft tissue,Females,1.4,,1.4,,,u,,u,,u,0.3,u,0.2,u,,u,0.4,u,0.3,u,0.3,u,0.6,u,1,,0.9,u,1.9,,3.1,,3.5,,3.1,,4,,5.5,,5.8,,7.3,
151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,C50,Malignant neoplasm of breast,Males,0.3,,0.3,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,0.2,u,0.5,u,0.8,u,1.1,u,1.4,u,1.5,u,1.9,u,2,u
153,,C50,Malignant neoplasm of breast,Females,34.1,,34.4,,,u,,u,,u,,u,,u,0.2,u,0.9,u,3.1,,7.9,,12.9,,23.6,,35.6,,40.9,,48.5,,64.8,,80.4,,108.8,,161.1,,210.2,,353.3,
154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,C51,Malignant neoplasm of vulva,Females,1.3,,1.4,,,u,,u,,u,,u,,u,,u,,u,0.2,u,,u,0.2,u,0.2,u,0.4,u,0.4,u,1.1,u,1.8,,3.3,,5.7,,9.7,,10.7,,27.3,
156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,C52,Malignant neoplasm of vagina,Females,0.3,,0.3,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,0.4,u,0.5,u,0.8,u,0.6,u,1.4,u,1.4,u,1.7,u,1.8,u
158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,C53,Malignant neoplasm of cervix uteri,Females,2.5,,2.4,,,u,,u,,u,,u,,u,,u,1.1,,1.3,,2.5,,2.8,,2.7,,3.2,,3.3,,3.1,,3.5,,4.3,,7.1,,9.6,,9.1,,7.3,
160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,C54-C55,"Malignant neoplasm of corpus uteri and uterus, part unspecified",Females,7,,6.9,,,u,,u,,u,,u,,u,,u,,u,0.2,u,,u,1,u,1.4,,3.3,,6.4,,11,,17.6,,24.2,,34.3,,38.6,,41.6,,35.5,
162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,C54,Malignant neoplasm of corpus uteri,Females,5.4,,5.3,,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.5,u,0.7,u,1.8,,4.6,,8,,13.4,,19.4,,27.4,,30.3,,34.1,,27.9,
164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,C55,"Malignant neoplasm of uterus, part unspecified",Females,1.6,,1.6,,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.5,u,0.8,u,1.5,,1.8,,3,,4.2,,4.8,,6.9,,8.3,,7.6,,7.6,
166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,C56-C57,Malignant neoplasm of ovary and other unspecified female genital organs,Females,13.3,,13,,,u,,u,,u,,u,,u,0.2,u,0.4,u,0.6,u,1.1,,2.3,,4.5,,9.6,,16.2,,21,,30.9,,45.6,,62.6,,63.5,,67.2,,57.6,
168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,C56,Malignant neoplasm of ovary,Females,12.8,,12.5,,,u,,u,,u,,u,,u,0.2,u,0.4,u,0.6,u,1.1,,2.3,,4.5,,9.3,,15.6,,20.5,,30,,42.7,,59.6,,61.6,,64.7,,54.3,
170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,C57,Malignant neoplasm of other and unspecified female genital organs,Females,0.5,,0.5,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.4,u,0.6,u,0.5,u,0.9,u,2.9,,3,,1.8,u,2.5,u,3.2,u
172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,C58,Malignant neoplasm of placenta,Females,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,,C60,Malignant neoplasm of penis,Males,0.5,,0.4,,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.3,u,0.3,u,0.2,u,0.5,u,0.8,u,0.9,u,1.2,u,1.9,u,3.3,u,1.5,u,4.1,u
176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,,C61,Malignant neoplasm of prostate,Males,47.5,,36.1,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.6,u,2.5,,9,,22.6,,50.9,,101.3,,196.3,,347.8,,657.4,,1103.9,
178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,C62,Malignant neoplasm of testis,Males,0.2,,0.2,,,u,,u,,u,,u,,u,,u,0.4,u,0.5,u,,u,,u,0.4,u,0.3,u,0.2,u,0.2,u,,u,0.3,u,,u,,u,,u,,u
180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,C63,Malignant neoplasm of other and unspecified male genital organs,Males,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,C64,"Malignant neoplasm of kidney, except renal pelvis",Males,9.4,,7.8,,,u,,u,,u,,u,,u,,u,,u,,u,0.3,u,1.4,,3.1,,5.3,,8.3,,14.9,,20,,26.4,,34.9,,49,,74.7,,104.5,
184,,C64,"Malignant neoplasm of kidney, except renal pelvis",Females,4.4,,4.5,,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,0.7,u,0.7,u,1.3,,4.1,,6.6,,7.7,,13.9,,19.4,,26.5,,39.9,,38.5,
185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,C65,Malignant neoplasm of renal pelvis,Males,0.1,u,0.1,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.7,u,0.9,u,,u,,u
187,,C65,Malignant neoplasm of renal pelvis,Females,0,u,0,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.5,u,,u,,u
188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,,C66,Malignant neoplasm of ureter,Males,0.6,,0.5,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,0.2,u,0.3,u,1.3,u,1.4,u,3,,4.5,,6.8,,4.7,u
190,,C66,Malignant neoplasm of ureter,Females,0.3,,0.3,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.3,u,0.5,u,0.6,u,2.1,,2.6,,2.9,u,3.2,u
191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,C67,Malignant neoplasm of bladder,Males,14.1,,10.9,,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.7,u,0.8,u,1.8,,4.6,,9.2,,15.1,,33.1,,58.7,,102,,183.9,,285.7,
193,,C67,Malignant neoplasm of bladder,Females,4.9,,5.1,,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.6,u,0.9,u,1.5,,2.1,,3.7,,7.7,,10.9,,19.9,,34,,55.2,,86.4,
194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,,C68,Malignant neoplasm of other and unspecified urinary organs,Males,0.5,,0.4,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,0.8,u,0.7,u,1.8,,1.8,u,4.5,,3.4,u,6.1,u
196,,C68,Malignant neoplasm of other and unspecified urinary organs,Females,0.2,,0.2,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,0.3,u,0.4,u,0.3,u,0.6,u,0.8,u,1.8,u,1.5,u,0.9,u
197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,C69,Malignant neoplasm of eye and adnexa,Males,0.2,,0.2,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,0.2,u,,u,0.5,u,0.3,u,0.8,u,1,u,0.7,u,1.2,u,,u
199,,C69,Malignant neoplasm of eye and adnexa,Females,0.1,,0.1,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.3,u,,u,0.2,u,0.3,u,0.4,u,0.8,u,1.2,u
200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,C70,Malignant neoplasm of meninges,Males,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
202,,C70,Malignant neoplasm of meninges,Females,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,C71,Malignant neoplasm of brain,Males,8.6,,7.6,,,u,0.9,u,0.7,u,0.8,u,0.4,u,0.9,u,0.8,u,1.4,,2,,3.5,,5.8,,8.3,,12.2,,17.2,,22.8,,24.4,,27.4,,34.1,,27.2,,25.8,
205,,C71,Malignant neoplasm of brain,Females,5.6,,5.5,,,u,0.4,u,0.4,u,0.5,u,0.9,u,0.6,u,0.8,u,1.3,,2.1,,2.8,,3.8,,5.1,,7,,11,,11.8,,17,,20.7,,20.5,,17.6,,16.4,
206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,C72,"Malignant neoplasm of spinal cord, cranial nerves and other parts of central nervous system",Males,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
208,,C72,"Malignant neoplasm of spinal cord, cranial nerves and other parts of central nervous system",Females,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,,C73,Malignant neoplasm of thyroid gland,Males,0.5,,0.4,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,0.3,u,0.2,u,0.7,u,1.3,u,1.6,u,1.9,u,3.1,u,3.1,u,4.7,u
211,,C73,Malignant neoplasm of thyroid gland,Females,0.7,,0.7,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,0.2,u,0.5,u,1.1,u,1.6,,2.4,,2.5,,5.1,,5.4,,7.6,
212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,C74,Malignant neoplasm of adrenal gland,Males,0.2,,0.2,,,u,0.3,u,0.3,u,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,0.4,u,0.3,u,0.4,u,0.4,u,1,u,0.5,u,,u,,u
214,,C74,Malignant neoplasm of adrenal gland,Females,0.2,,0.2,,,u,0.4,u,0.2,u,0.3,u,,u,,u,,u,,u,,u,,u,,u,,u,0.3,u,,u,0.4,u,0.3,u,0.4,u,0.5,u,1.2,u,,u
215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,C75,Malignant neoplasm of other endocrine glands and related structures,Males,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
217,,C75,Malignant neoplasm of other endocrine glands and related structures,Females,0.1,u,0.1,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,C76,Malignant neoplasm of other and ill-defined sites,Males,0.6,,0.5,,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,,u,,u,0.2,u,0.4,u,0.4,u,1.4,,1.5,u,1.8,u,2.4,u,6.8,,14.2,
220,,C76,Malignant neoplasm of other and ill-defined sites,Females,1,,1.1,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,0.2,u,0.5,u,0.8,u,1.2,u,1.6,,3.3,,7.1,,10.1,,26.4,
221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,C77,Secondary and unspecified malignant neoplasm of lymph nodes,Males,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
223,,C77,Secondary and unspecified malignant neoplasm of lymph nodes,Females,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,C78,Secondary malignant neoplasm of respiratory and digestive organs,Males,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
226,,C78,Secondary malignant neoplasm of respiratory and digestive organs,Females,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,C79,Secondary malignant neoplasm of other sites,Males,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
229,,C79,Secondary malignant neoplasm of other sites,Females,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,,C80,Malignant neoplasm without specification of site,Males,16.7,,13.5,,,u,,u,,u,,u,0.2,u,0.4,u,0.6,u,0.9,u,1.3,,1,u,3.1,,5.1,,10.4,,19.1,,27.2,,47.6,,74.3,,103.9,,148.4,,233.4,
232,,C80,Malignant neoplasm without specification of site,Females,14.5,,14.8,,,u,,u,,u,,u,,u,0.2,u,0.3,u,0.6,u,1.3,,1.6,,3,,4.8,,8.8,,15.8,,25.6,,41.3,,63.4,,95.3,,136.2,,170.4,
233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,,C81,Hodgkin's disease,Males,0.7,,0.6,,,u,,u,,u,,u,,u,0.2,u,0.2,u,,u,0.3,u,,u,0.3,u,0.3,u,0.4,u,0.8,u,1.2,u,2.4,,3.3,,3.3,u,4.9,u,2.7,u
235,,C81,Hodgkin's disease,Females,0.4,,0.4,,,u,,u,,u,,u,,u,,u,,u,0.3,u,0.2,u,,u,,u,,u,0.4,u,,u,0.4,u,0.9,u,2.3,,2.9,,2.3,u,2.3,u
236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,,C82-C85,Non-Hodgkin's lymphoma,Males,10.3,,8.5,,,u,,u,,u,,u,0.2,u,0.2,u,0.4,u,0.6,u,0.8,u,1,u,2.8,,2.8,,6.3,,11.5,,19,,31.1,,45.7,,70.4,,92.9,,99.1,
238,,C82-C85,Non-Hodgkin's lymphoma,Females,6.3,,6.5,,,u,,u,,u,,u,0.2,u,0.2,u,0.4,u,0.3,u,0.5,u,0.6,u,1.3,,1.9,,3.3,,6,,11,,16.9,,31.4,,43,,70.3,,56.7,
239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,,C82,Follicular (nodular) non-Hodgkin's lymphoma,Males,0.5,,0.4,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.4,u,,u,0.4,u,0.7,u,1.4,u,1.6,u,3.3,u,5.9,u,4.7,u
241,,C82,Follicular (nodular) non-Hodgkin's lymphoma,Females,0.4,,0.4,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,0.5,u,0.6,u,0.9,u,1.3,u,2.3,,2.2,u,4.3,,2.1,u
242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,,C83,Diffuse non-Hodgkin's lymphoma,Males,3.3,,2.8,,,u,,u,,u,,u,0.2,u,,u,,u,0.3,u,0.4,u,0.4,u,0.9,u,0.7,u,2.4,,3.9,,6.9,,10.9,,17.9,,20.9,,26.9,,16.3,
244,,C83,Diffuse non-Hodgkin's lymphoma,Females,1.6,,1.6,,,u,,u,,u,,u,,u,,u,0.2,u,,u,,u,,u,0.2,u,0.4,u,1.3,,1.2,u,3.3,,4.8,,7.5,,9.2,,15.7,,12.6,
245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,,C84,Peripheral and cutaneous T-cell lymphomas,Males,0.7,,0.6,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.6,u,0.4,u,0.7,u,1.5,,1.1,u,3,,2.5,,3.4,,2.5,u,2.7,u
247,,C84,Peripheral and cutaneous T-cell lymphomas,Females,0.4,,0.4,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.5,u,0.8,u,0.8,u,1.3,u,2.4,,2,u,1.9,u,1.2,u
248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,,C85,Other and unspecified types of non-Hodgkin's lymphoma,Males,5.8,,4.7,,,u,,u,,u,,u,,u,,u,0.3,u,0.2,u,0.3,u,0.6,u,1.3,,1.4,,3.2,,5.7,,10.3,,15.8,,23.7,,42.8,,57.7,,75.3,
250,,C85,Other and unspecified types of non-Hodgkin's lymphoma,Females,4,,4.1,,,u,,u,,u,,u,,u,,u,,u,0.2,u,0.3,u,0.5,u,1,u,1.3,,1,u,3.3,,6,,9.5,,19.2,,29.6,,48.4,,40.8,
251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,,C88,Malignant immunoproliferative diseases,Males,0.2,,0.2,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,,u,0.6,u,0.4,u,0.4,u,1.4,u,3.1,u,4.7,u
253,,C88,Malignant immunoproliferative diseases,Females,0.1,,0.1,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,0.4,u,0.4,u,1.5,u,2.6,u
254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,,C90,Multiple myeloma and malignant plasma cell neoplasms,Males,6.4,,5.2,,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,0.5,u,0.9,u,1.3,,4.1,,6.3,,10.1,,19.2,,31.3,,45.5,,63,,69.9,
256,,C90,Multiple myeloma and malignant plasma cell neoplasms,Females,4.2,,4.3,,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,0.7,u,0.8,u,2.6,,4.5,,7.7,,13.3,,21.4,,31.1,,40.7,,32,
257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,,C91-C95,Leukaemia,Males,10.3,,8.4,,,u,0.8,u,0.5,u,0.5,u,0.8,u,1,u,0.7,u,0.7,u,1,u,1.3,,1.8,,3.2,,4.3,,9.3,,17.6,,27.3,,49.8,,68.6,,93.5,,126.2,
259,,C91-C95,Leukaemia,Females,5.8,,5.9,,,u,0.2,u,0.3,u,0.3,u,0.6,u,0.5,u,0.4,u,0.6,u,0.5,u,0.5,u,1.7,,2.1,,3.5,,5.4,,9.9,,15.9,,26.5,,36,,50.6,,64.9,
260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,,C91,Lymphoid leukaemia,Males,3.2,,2.6,,,u,0.4,u,0.4,u,0.3,u,0.6,u,0.5,u,0.3,u,0.2,u,0.2,u,0.2,u,0.6,u,0.7,u,1.2,,2.2,,4.3,,6.3,,13.3,,21.6,,36.1,,57.7,
262,,C91,Lymphoid leukaemia,Females,1.6,,1.7,,,u,,u,0.2,u,,u,0.3,u,,u,,u,,u,0.2,u,,u,0.4,u,0.7,u,0.5,u,1.1,u,2.8,,3.2,,5.3,,9.7,,17.2,,29.1,
263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,,C92,Myeloid leukaemia,Males,6,,5,,,u,0.4,u,,u,,u,0.2,u,0.4,u,0.4,u,0.5,u,0.6,u,1,u,1,,2.3,,3,,6.3,,11.8,,17.8,,31,,40.4,,46.9,,45.5,
265,,C92,Myeloid leukaemia,Females,3.6,,3.6,,,u,,u,,u,0.2,u,0.3,u,0.3,u,0.3,u,0.5,u,0.3,u,0.4,u,1.3,,1.4,,2.7,,3.9,,6.4,,11.6,,17.9,,22.2,,27.3,,24.4,
266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,,C93,Monocytic leukaemia,Males,0.7,,0.5,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.3,u,1,u,1.8,,3.6,,4.8,,6.2,,13.6,
268,,C93,Monocytic leukaemia,Females,0.3,,0.4,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.5,u,0.6,u,2.2,,2.4,u,3.9,,6.2,
269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,,C94,Other leukaemias of specified cell type,Males,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
271,,C94,Other leukaemias of specified cell type,Females,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,,C95,Leukaemia of unspecified cell type,Males,0.4,,0.3,,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,,u,,u,,u,,u,0.3,u,0.5,u,1.3,u,1.8,u,1.7,u,4.3,u,8.8,u
274,,C95,Leukaemia of unspecified cell type,Females,0.2,,0.2,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,0.3,u,1.1,u,1.6,u,2.1,u,4.7,u
275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,,C96,"Other and unspecified malignant neoplasms of lymphoid, haematopoietic and related tissue",Males,0.1,,0.1,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.4,u,0.5,u,,u,0.9,u,2,u
277,,C96,"Other and unspecified malignant neoplasms of lymphoid, haematopoietic and related tissue",Females,0.1,u,0.1,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.5,u,0.8,u,0.9,u
278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,,C97,Malignant neoplasms of independent (primary) multiple sites,Males,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
280,,C97,Malignant neoplasms of independent (primary) multiple sites,Females,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,,D00,"Carcinoma in situ of oral cavity, oesophagus and stomach",Males,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
283,,D00,"Carcinoma in situ of oral cavity, oesophagus and stomach",Females,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,,D01,Carcinoma in situ of other and unspecified digestive organs,Males,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
